-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 02/01/1981 through 02/20/2024 
Location: Latitude  28.6835   Longitude 77.22 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 206.37 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
PS              MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,T2M,QV2M,RH2M,PRECTOTCORR,T2M_MAX,T2M_MIN,PS
2021,5,3,33.93,7.63,23.81,0.0,40.6,28.28,98.14
2021,5,4,34.77,6.65,20.38,0.0,42.09,26.45,97.99
2021,5,5,33.54,6.35,20.12,0.0,41.01,25.35,98.11
2021,5,6,33.0,8.73,29.94,5.43,41.23,24.36,98.24
2021,5,7,31.59,9.89,35.56,0.66,38.01,25.65,98.47
2021,5,8,32.11,8.3,29.19,0.0,38.98,25.65,98.37
2021,5,9,33.1,8.0,26.81,0.13,40.48,24.3,98.12
2021,5,10,34.56,8.36,24.94,1.28,40.68,28.76,97.97
2021,5,11,33.78,7.87,25.38,0.01,41.26,25.66,97.88
2021,5,12,34.07,8.24,24.69,0.46,40.17,28.64,97.73
2021,5,13,30.93,10.19,36.56,1.97,35.64,25.9,97.93
2021,5,14,31.86,9.52,32.88,0.0,38.57,25.12,97.92
2021,5,15,33.51,8.54,27.0,0.0,40.29,26.81,98.03
2021,5,16,34.12,6.71,21.25,0.02,41.98,26.19,98.16
2021,5,17,33.43,7.02,22.31,0.0,38.37,27.44,98.22
2021,5,18,30.03,10.19,38.56,2.15,33.92,26.37,98.22
2021,5,19,25.51,13.79,67.62,50.91,31.49,22.04,98.01
2021,5,20,24.92,14.83,74.5,36.98,30.47,21.28,97.76
2021,5,21,28.26,13.24,57.31,6.72,34.98,21.07,98.07
2021,5,22,29.68,13.12,52.12,1.81,36.73,23.62,98.04
2021,5,23,28.72,10.56,45.31,0.0,36.37,21.56,98.12
2021,5,24,29.25,9.16,38.25,0.0,37.26,21.87,98.12
2021,5,25,31.02,9.46,36.12,0.0,40.37,22.42,97.78
2021,5,26,32.27,10.01,34.94,0.0,40.63,23.47,97.56
2021,5,27,33.19,8.91,29.88,0.0,41.35,24.22,97.57
2021,5,28,31.76,10.5,36.88,0.0,39.86,23.32,97.76
2021,5,29,31.87,15.08,52.31,0.66,39.0,24.75,97.94
2021,5,30,32.06,15.69,53.19,0.47,38.74,25.32,97.88
2021,5,31,34.94,13.49,39.81,0.0,41.08,27.9,97.57
2021,6,1,31.43,13.0,45.88,18.58,36.19,27.02,97.86
2021,6,2,31.87,11.6,40.31,0.02,38.42,24.91,97.99
2021,6,3,32.34,12.15,41.25,0.0,38.37,26.8,98.09
2021,6,4,33.98,13.37,41.38,0.9,40.19,27.09,98.04
2021,6,5,34.33,14.04,42.31,0.93,40.46,28.1,97.92
2021,6,6,33.73,14.16,44.38,0.01,39.54,27.59,97.88
2021,6,7,34.94,14.16,41.06,0.0,41.66,27.47,97.61
2021,6,8,35.98,13.79,37.88,0.0,42.8,29.03,97.38
2021,6,9,36.69,14.89,38.38,0.0,43.12,29.41,97.26
2021,6,10,33.62,17.03,51.81,4.57,38.94,29.06,97.31
2021,6,11,32.49,16.91,56.12,3.71,38.96,27.4,97.3
2021,6,12,32.62,17.94,58.38,12.24,38.28,27.8,97.41
2021,6,13,31.91,17.76,60.62,0.82,37.04,25.53,97.52
2021,6,14,33.48,13.73,43.94,0.06,39.16,27.81,97.3
2021,6,15,32.99,15.01,49.44,0.49,40.27,25.46,97.06
2021,6,16,31.76,15.81,52.88,4.39,36.28,28.06,97.34
2021,6,17,31.67,16.85,56.69,23.96,35.0,27.38,97.55
2021,6,18,31.22,16.36,57.44,5.99,36.7,26.45,97.61
2021,6,19,29.99,16.48,61.62,6.88,33.65,26.35,97.63
2021,6,20,30.68,17.27,62.31,2.07,35.58,25.24,97.69
2021,6,21,33.08,14.4,47.5,0.21,39.19,26.54,97.73
2021,6,22,33.93,13.85,42.94,0.0,40.58,26.58,97.7
2021,6,23,34.29,13.49,41.44,0.0,40.72,28.12,97.73
2021,6,24,33.64,14.47,45.38,0.0,39.71,27.12,97.69
2021,6,25,33.49,13.73,44.69,3.28,40.36,26.1,97.61
2021,6,26,32.38,12.63,43.06,1.01,39.18,25.05,97.81
2021,6,27,33.59,13.98,44.5,0.04,40.11,26.33,98.01
2021,6,28,34.49,14.53,44.12,0.0,40.43,27.36,97.88
2021,6,29,35.79,12.27,34.81,0.0,43.39,28.87,97.53
2021,6,30,36.64,12.63,33.62,0.0,44.31,29.04,97.24
2021,7,1,37.37,14.16,35.44,0.01,43.39,29.93,97.11
2021,7,2,36.9,14.83,38.88,2.53,42.7,30.63,97.23
2021,7,3,34.4,16.36,50.19,3.75,41.03,27.76,97.54
2021,7,4,34.5,14.65,43.5,0.03,40.3,28.6,97.74
2021,7,5,35.16,13.79,39.69,0.0,41.44,29.08,97.78
2021,7,6,36.01,14.83,40.38,0.0,42.15,29.93,97.58
2021,7,7,36.92,14.83,38.44,0.0,43.47,30.31,97.46
2021,7,8,37.65,14.83,36.94,0.25,43.35,31.02,97.44
2021,7,9,35.05,17.52,49.75,5.82,39.76,30.04,97.56
2021,7,10,34.78,16.36,46.81,0.06,39.94,29.81,97.59
2021,7,11,33.33,18.55,56.88,0.3,38.05,29.82,97.73
2021,7,12,31.78,18.43,62.12,3.36,35.24,27.94,97.91
2021,7,13,29.94,19.59,72.69,8.73,33.23,27.17,97.86
2021,7,14,29.65,19.96,75.31,22.7,33.34,26.96,97.85
2021,7,15,32.16,18.37,62.0,5.89,38.23,26.22,97.85
2021,7,16,33.9,18.49,55.94,1.83,39.06,28.96,97.96
2021,7,17,34.26,18.98,56.38,1.03,38.96,29.0,97.66
2021,7,18,31.52,21.42,72.69,22.08,36.48,27.75,97.46
2021,7,19,28.48,22.64,90.12,61.74,31.05,26.56,97.39
2021,7,20,28.28,21.73,87.81,37.5,30.38,25.8,97.43
2021,7,21,28.52,21.79,86.75,12.76,31.33,26.46,97.33
2021,7,22,29.67,21.55,81.25,11.56,34.37,25.68,97.22
2021,7,23,29.43,22.46,85.06,5.06,32.48,26.75,97.33
2021,7,24,30.56,22.03,78.81,0.13,34.13,26.81,97.48
2021,7,25,31.31,22.52,77.0,0.01,35.08,27.73,97.4
2021,7,26,29.14,21.55,82.75,10.59,31.44,26.81,97.25
2021,7,27,29.39,22.4,84.81,28.82,32.73,26.64,97.07
2021,7,28,28.03,21.67,88.44,38.87,29.94,26.24,97.23
2021,7,29,28.19,21.48,87.38,9.96,30.98,25.53,97.31
2021,7,30,28.48,21.79,87.25,28.45,31.73,26.08,97.4
2021,7,31,28.85,21.67,84.81,10.89,31.65,26.09,97.47
2021,8,1,30.24,21.06,76.19,11.06,33.24,26.5,97.37
2021,8,2,29.21,21.91,84.06,2.12,31.84,26.74,97.47
2021,8,3,28.9,21.67,84.94,1.36,32.3,26.14,97.55
2021,8,4,28.51,21.18,85.0,0.03,32.0,25.59,97.63
2021,8,5,28.87,21.42,84.06,0.08,32.07,25.28,97.61
2021,8,6,29.1,19.78,76.62,0.05,31.98,26.08,97.61
2021,8,7,27.05,20.14,87.5,12.61,28.33,25.06,97.77
2021,8,8,29.42,20.94,80.06,2.89,32.74,25.5,97.9
2021,8,9,28.86,21.12,83.06,10.72,30.84,26.26,97.91
2021,8,10,29.63,21.55,81.31,0.75,34.01,25.73,97.72
2021,8,11,29.0,19.47,77.0,0.01,33.72,24.57,97.75
2021,8,12,29.01,19.9,78.56,0.07,33.51,24.11,97.88
2021,8,13,29.55,20.75,79.19,1.66,33.88,25.68,97.7
2021,8,14,29.78,21.36,80.38,0.22,34.73,25.65,97.52
2021,8,15,29.76,20.14,76.0,0.03,34.44,24.93,97.66
2021,8,16,29.91,19.59,73.44,0.16,34.11,25.31,97.97
2021,8,17,30.26,19.1,70.0,0.0,34.92,25.73,97.93
2021,8,18,29.63,19.04,72.38,0.0,34.61,25.36,97.79
2021,8,19,29.68,20.69,78.25,1.62,34.26,25.37,97.75
2021,8,20,26.91,20.63,90.5,44.83,29.32,25.23,97.93
2021,8,21,27.49,21.24,90.31,20.03,31.12,25.3,98.02
2021,8,22,28.44,21.06,85.25,0.63,32.27,25.58,98.06
2021,8,23,29.08,21.3,82.75,0.51,32.28,25.58,97.82
2021,8,24,28.67,20.87,82.75,1.61,31.0,26.11,97.74
2021,8,25,28.48,20.08,80.94,2.74,32.64,25.08,97.49
2021,8,26,28.58,20.02,80.38,0.05,33.33,23.51,97.44
2021,8,27,29.69,19.41,74.31,6.35,34.37,24.91,97.64
2021,8,28,29.18,20.2,78.75,8.61,33.59,25.21,97.74
2021,8,29,28.81,20.75,82.69,1.28,33.26,24.87,97.83
2021,8,30,27.74,20.2,85.44,1.01,31.63,24.8,98.15
2021,8,31,26.81,19.47,87.06,8.76,31.51,23.75,98.3
2021,9,1,26.64,19.65,88.31,36.07,29.83,24.15,98.3
2021,9,2,26.57,19.96,89.38,17.27,29.29,23.91,98.05
2021,9,3,27.1,20.57,89.44,16.8,29.9,24.37,97.91
2021,9,4,27.71,20.75,87.12,11.04,30.3,25.51,97.88
2021,9,5,28.58,20.94,83.94,3.8,32.44,25.13,97.87
2021,9,6,28.94,21.55,84.56,4.12,33.01,24.76,98.03
2021,9,7,28.53,21.73,87.38,2.55,32.26,25.92,98.16
2021,9,8,27.75,20.63,86.81,0.16,31.04,25.45,98.06
2021,9,9,27.6,20.51,87.06,3.58,31.06,24.7,97.94
2021,9,10,27.11,20.39,88.75,17.09,29.91,24.58,97.96
2021,9,11,26.53,20.75,93.0,15.42,28.68,24.99,97.96
2021,9,12,26.6,19.84,88.75,9.76,28.83,24.8,97.82
2021,9,13,27.52,19.35,82.44,6.13,31.7,23.67,97.8
2021,9,14,27.67,18.74,79.75,0.8,32.58,23.36,98.02
2021,9,15,27.14,19.1,83.62,0.89,32.65,23.11,98.14
2021,9,16,26.47,18.98,86.0,10.07,30.4,23.8,98.03
2021,9,17,25.95,18.43,86.38,1.2,29.76,22.93,97.92
2021,9,18,26.87,19.65,87.06,0.01,31.09,23.17,98.11
2021,9,19,27.72,20.32,86.12,0.02,31.36,24.26,98.27
2021,9,20,28.15,20.81,85.81,0.01,32.66,23.84,98.18
2021,9,21,28.05,20.75,86.0,12.91,32.0,24.84,98.06
2021,9,22,26.61,20.51,91.75,7.11,29.19,24.66,98.06
2021,9,23,25.66,18.68,88.75,9.8,28.89,23.24,98.26
2021,9,24,26.58,18.55,83.81,4.89,31.15,21.76,98.3
2021,9,25,27.39,19.65,84.88,2.47,31.43,23.65,98.17
2021,9,26,26.99,19.59,86.62,0.38,30.9,23.64,98.16
2021,9,27,27.3,18.8,82.0,0.0,31.99,22.87,98.22
2021,9,28,27.09,19.17,84.12,0.36,31.73,23.55,98.31
2021,9,29,26.67,19.04,85.81,0.03,30.43,23.27,98.4
2021,9,30,27.37,19.53,84.56,2.55,31.34,23.81,98.51
2021,10,1,28.27,19.84,81.81,3.53,32.41,24.45,98.44
2021,10,2,28.54,19.71,80.0,0.11,32.74,24.67,98.29
2021,10,3,28.18,19.53,80.5,0.03,33.12,23.94,98.12
2021,10,4,28.81,18.31,73.38,0.24,33.26,24.75,98.1
2021,10,5,27.61,18.49,79.94,4.77,32.95,23.09,98.41
2021,10,6,27.07,18.37,81.5,0.06,32.2,23.02,98.38
2021,10,7,25.84,16.42,78.62,0.0,31.75,20.76,98.24
2021,10,8,25.94,14.71,70.38,0.0,32.62,20.3,98.13
2021,10,9,25.68,13.37,65.0,0.0,33.02,20.12,98.18
2021,10,10,26.63,13.43,61.94,0.0,33.76,20.99,98.25
2021,10,11,26.62,13.43,63.19,0.0,34.32,19.28,98.2
2021,10,12,25.73,13.43,66.25,0.0,33.61,20.4,98.24
2021,10,13,23.87,12.27,67.38,0.0,32.26,18.54,98.31
2021,10,14,23.16,11.23,64.69,0.0,31.59,16.07,98.3
2021,10,15,25.64,13.12,65.0,0.0,33.06,18.05,98.09
2021,10,16,26.46,12.88,60.81,0.05,32.56,19.85,98.18
2021,10,17,25.63,15.5,74.56,15.72,31.17,22.21,98.31
2021,10,18,22.13,15.93,93.12,71.1,25.33,20.46,98.18
2021,10,19,22.85,14.71,83.31,0.01,27.73,19.44,98.32
2021,10,20,22.35,12.57,74.75,0.08,29.36,16.76,98.64
2021,10,21,21.38,10.68,67.56,0.0,29.3,14.55,98.59
2021,10,22,22.45,11.66,69.19,0.0,29.97,15.46,98.64
2021,10,23,22.59,13.67,80.06,0.0,29.51,17.21,98.81
2021,10,24,22.61,13.49,78.94,19.29,27.96,17.87,98.94
2021,10,25,21.66,12.94,80.06,3.65,27.44,17.54,98.97
2021,10,26,20.37,10.74,72.62,0.0,26.54,15.05,98.92
2021,10,27,19.39,9.46,68.44,0.0,26.55,14.58,99.08
2021,10,28,19.81,9.83,69.25,0.0,26.71,13.49,99.1
2021,10,29,21.44,9.28,58.88,0.0,27.69,16.19,99.26
2021,10,30,19.19,9.77,71.38,0.0,27.22,13.13,99.17
2021,10,31,20.03,9.16,64.25,0.0,27.6,12.85,98.95
2021,11,1,19.49,9.28,67.25,0.0,28.3,12.48,98.93
2021,11,2,18.56,9.64,73.44,0.0,27.13,12.49,99.08
2021,11,3,19.36,10.25,74.25,0.0,27.19,13.51,99.05
2021,11,4,19.59,9.95,70.06,0.0,25.94,14.29,98.96
2021,11,5,19.76,9.03,63.5,0.0,25.95,14.4,98.93
2021,11,6,18.05,8.85,68.94,0.0,25.75,12.44,98.77
2021,11,7,19.08,9.34,68.12,0.0,26.23,12.87,98.77
2021,11,8,18.69,9.22,68.5,0.0,26.13,12.55,98.92
2021,11,9,19.06,9.22,66.81,0.0,26.32,12.32,98.98
2021,11,10,19.69,8.54,60.44,0.0,27.27,13.88,98.95
2021,11,11,19.85,8.0,55.5,0.0,27.18,14.48,98.88
2021,11,12,18.92,8.06,59.06,0.0,25.84,13.96,98.95
2021,11,13,17.19,7.63,63.56,0.0,25.9,10.67,98.92
2021,11,14,17.43,6.77,56.44,0.0,25.49,10.51,98.84
2021,11,15,16.82,6.65,55.81,0.0,24.73,11.45,98.77
2021,11,16,15.67,6.47,59.56,0.0,24.4,9.05,98.88
2021,11,17,16.69,6.35,54.19,0.0,23.9,11.1,99.11
2021,11,18,17.33,6.84,56.25,0.0,23.83,10.59,98.96
2021,11,19,17.48,6.9,56.12,0.0,24.49,10.48,98.75
2021,11,20,15.08,8.06,74.5,0.0,18.02,12.56,98.81
2021,11,21,16.12,7.39,67.62,0.0,25.33,9.78,98.9
2021,11,22,15.58,6.47,59.94,0.0,25.08,9.23,98.83
2021,11,23,16.14,5.86,52.56,0.0,24.58,8.3,98.75
2021,11,24,16.08,6.1,54.75,0.0,25.36,9.27,98.95
2021,11,25,16.44,6.84,61.69,0.0,25.26,8.1,99.04
2021,11,26,17.09,6.71,56.0,0.0,24.75,12.59,99.03
2021,11,27,15.52,7.69,69.94,0.0,23.18,9.78,99.16
2021,11,28,17.1,7.87,66.25,0.0,24.53,11.12,99.3
2021,11,29,16.41,6.96,61.38,0.0,25.14,11.32,99.32
2021,11,30,16.12,6.65,60.06,0.0,24.24,8.71,99.25
2021,12,1,14.81,7.02,66.56,0.0,18.6,12.05,99.3
2021,12,2,14.34,7.08,69.75,0.01,18.92,10.76,99.3
2021,12,3,15.72,6.47,59.69,0.62,21.33,9.97,99.35
2021,12,4,18.05,6.65,52.06,0.0,25.03,11.63,99.18
2021,12,5,17.94,7.69,61.06,0.02,25.38,11.3,99.19
2021,12,6,17.27,8.67,71.0,0.31,24.43,12.57,99.2
2021,12,7,14.76,6.71,66.56,0.0,23.52,8.73,99.3
2021,12,8,14.8,5.74,57.25,0.0,23.23,7.59,99.32
2021,12,9,15.65,5.68,52.25,0.0,22.81,10.39,99.54
2021,12,10,14.47,6.35,63.06,0.0,22.73,9.42,99.51
2021,12,11,14.48,5.37,54.94,0.0,22.65,6.73,99.4
2021,12,12,14.87,5.37,52.56,0.0,21.54,10.59,99.47
2021,12,13,11.76,5.92,68.94,0.0,17.07,8.09,99.38
2021,12,14,13.49,6.35,67.38,0.0,20.71,6.76,99.28
2021,12,15,13.2,5.86,63.62,0.0,21.64,7.23,99.31
2021,12,16,12.44,5.13,57.88,0.0,20.44,6.81,99.38
2021,12,17,10.01,4.21,57.19,0.0,18.69,4.26,99.56
2021,12,18,8.61,3.36,50.5,0.0,17.45,2.65,99.54
2021,12,19,8.07,3.23,50.0,0.0,17.77,1.33,99.48
2021,12,20,9.77,3.23,44.75,0.0,18.92,1.3,99.37
2021,12,21,12.48,3.42,39.0,0.0,20.97,6.44,99.26
2021,12,22,13.2,4.03,44.0,0.0,21.65,7.56,99.04
2021,12,23,13.14,4.7,50.88,0.0,21.52,7.33,98.97
2021,12,24,13.41,5.55,58.81,0.0,22.16,6.68,98.98
2021,12,25,14.23,5.62,57.25,0.0,21.44,8.64,99.15
2021,12,26,13.61,6.41,66.0,0.08,19.2,9.23,99.39
2021,12,27,14.99,7.2,69.38,1.4,21.9,10.75,99.45
2021,12,28,13.84,7.39,75.12,0.69,19.8,10.75,99.38
2021,12,29,12.96,6.16,68.88,0.52,20.92,7.76,99.42
2021,12,30,10.98,3.72,48.56,0.0,19.09,5.1,99.87
2021,12,31,10.78,4.09,52.25,0.0,19.2,4.31,99.83
2022,1,1,12.15,4.46,51.69,0.0,20.06,4.74,99.71
2022,1,2,12.78,4.76,53.88,0.0,21.01,6.8,99.55
2022,1,3,13.44,4.7,50.31,0.0,21.62,7.12,99.36
2022,1,4,15.64,5.19,48.19,0.0,23.65,9.08,99.29
2022,1,5,13.32,6.53,68.56,8.67,16.92,10.83,99.22
2022,1,6,13.44,8.36,86.69,0.67,17.48,10.53,99.23
2022,1,7,14.48,9.16,88.38,2.06,19.06,10.84,99.21
2022,1,8,15.05,9.89,91.94,27.46,18.3,12.87,99.1
2022,1,9,14.3,9.34,91.19,12.53,18.94,10.31,99.04
2022,1,10,11.13,6.59,81.0,1.22,17.6,6.34,99.31
2022,1,11,10.31,5.8,75.88,0.09,18.17,4.52,99.32
2022,1,12,10.62,6.04,77.25,0.01,18.01,4.8,99.27
2022,1,13,11.99,6.53,75.81,0.0,17.82,6.19,99.3
2022,1,14,11.41,6.47,78.06,0.0,17.8,6.69,99.37
2022,1,15,10.55,6.16,78.31,0.0,17.91,4.95,99.5
2022,1,16,11.15,5.55,69.75,0.0,17.98,4.26,99.58
2022,1,17,10.83,5.62,70.25,0.0,17.37,5.58,99.65
2022,1,18,10.33,5.74,76.06,0.0,18.52,3.98,99.42
2022,1,19,10.19,5.98,77.94,0.0,16.65,4.84,99.17
2022,1,20,12.48,7.02,78.06,0.79,18.12,7.67,98.74
2022,1,21,13.34,7.26,77.25,0.05,20.18,8.64,98.76
2022,1,22,10.86,7.39,89.12,10.05,13.83,8.17,98.37
2022,1,23,11.55,7.57,87.94,11.51,15.8,9.26,98.57
2022,1,24,10.8,6.47,80.62,0.13,15.8,4.78,98.95
2022,1,25,10.33,6.53,82.88,0.01,16.16,5.08,99.03
2022,1,26,9.83,6.23,82.38,0.01,16.38,5.17,99.13
2022,1,27,10.14,5.49,73.44,0.0,18.62,4.16,99.21
2022,1,28,10.26,4.82,63.88,0.0,19.47,3.37,99.21
2022,1,29,11.43,5.0,62.0,0.0,20.99,4.1,99.22
2022,1,30,12.49,5.98,67.69,0.0,22.13,5.78,98.8
2022,1,31,14.75,6.04,60.5,0.0,23.47,7.43,98.74
2022,2,1,14.24,6.16,63.0,0.0,23.27,8.61,98.68
2022,2,2,13.05,5.37,60.31,0.0,21.73,5.14,98.66
2022,2,3,12.45,6.53,72.69,8.65,18.02,7.87,98.24
2022,2,4,11.25,7.08,85.12,0.69,16.98,7.18,98.51
2022,2,5,11.69,5.92,71.12,0.06,19.58,5.05,98.93
2022,2,6,13.08,5.25,58.75,0.0,21.46,5.55,99.15
2022,2,7,14.34,5.8,60.5,0.0,23.83,6.11,99.08
2022,2,8,16.07,7.45,66.25,2.18,23.79,10.39,98.92
2022,2,9,13.75,8.79,88.44,9.85,17.78,10.73,99.1
2022,2,10,12.93,6.65,73.31,0.01,21.26,6.19,99.29
2022,2,11,12.24,5.49,63.75,0.0,20.87,6.01,99.14
2022,2,12,13.35,5.25,57.62,0.0,22.87,5.26,99.0
2022,2,13,15.41,5.25,49.81,0.0,23.82,7.78,98.92
2022,2,14,15.48,5.8,54.56,0.0,24.12,8.3,98.93
2022,2,15,16.2,6.41,57.56,0.0,24.89,8.43,98.92
2022,2,16,16.83,6.47,55.12,0.0,25.47,10.19,98.72
2022,2,17,16.26,6.16,55.69,0.0,25.76,9.48,98.67
2022,2,18,16.77,5.92,51.75,0.12,26.72,10.01,98.81
2022,2,19,16.01,6.04,55.94,0.01,25.33,9.0,98.93
2022,2,20,15.12,5.74,55.88,0.0,24.17,8.31,98.41
2022,2,21,16.25,5.0,47.19,0.0,25.84,6.95,98.42
2022,2,22,17.03,6.1,52.81,0.0,27.13,8.74,98.65
2022,2,23,16.43,6.96,61.19,0.0,23.8,10.25,98.99
2022,2,24,17.75,7.57,63.06,0.01,25.9,10.26,99.15
2022,2,25,18.98,7.2,55.19,2.24,27.85,12.19,99.15
2022,2,26,16.99,7.69,65.0,4.02,24.23,11.25,99.21
2022,2,27,17.19,7.45,63.0,0.01,25.71,11.17,99.35
2022,2,28,16.22,6.1,57.25,0.0,25.65,8.25,99.22
2022,3,1,17.66,5.62,47.75,0.0,27.06,9.13,99.23
2022,3,2,18.97,6.41,48.69,0.0,27.45,12.08,99.22
2022,3,3,20.16,6.77,48.25,0.0,28.87,12.03,99.08
2022,3,4,19.12,7.87,58.75,0.0,27.14,12.83,99.14
2022,3,5,18.31,7.02,57.06,0.0,28.2,10.11,99.02
2022,3,6,19.58,6.65,48.31,0.0,27.01,12.51,98.92
2022,3,7,20.52,6.71,46.44,0.0,29.62,14.27,99.06
2022,3,8,21.4,7.08,46.5,0.0,31.12,15.03,98.98
2022,3,9,21.67,6.9,46.12,0.0,32.16,13.19,98.85
2022,3,10,21.67,7.26,47.62,0.0,30.77,13.81,98.82
2022,3,11,21.73,7.51,49.44,0.0,31.56,13.89,98.84
2022,3,12,21.73,6.96,45.5,0.0,31.69,12.86,98.7
2022,3,13,24.65,8.0,43.0,0.0,33.65,15.81,98.66
2022,3,14,25.7,9.09,45.31,0.0,34.36,17.92,98.6
2022,3,15,26.71,9.64,46.56,0.0,36.15,19.05,98.36
2022,3,16,26.2,8.61,44.94,0.0,37.24,16.94,98.13
2022,3,17,26.1,8.91,45.31,0.0,36.46,17.14,98.23
2022,3,18,27.38,10.74,49.38,0.0,36.44,19.33,98.35
2022,3,19,28.37,9.4,41.19,0.0,37.51,19.73,98.14
2022,3,20,29.05,8.73,36.94,0.0,38.85,20.36,97.99
2022,3,21,28.08,8.06,36.25,0.0,37.41,21.9,98.21
2022,3,22,26.86,7.39,36.69,0.0,37.05,18.86,98.29
2022,3,23,27.66,6.53,31.31,0.0,37.23,17.76,98.3
2022,3,24,27.53,7.08,32.81,0.0,36.58,20.28,98.09
2022,3,25,26.72,6.47,32.62,0.0,37.21,18.41,98.22
2022,3,26,25.96,5.74,30.69,0.0,36.84,17.21,98.4
2022,3,27,27.64,5.13,25.5,0.0,38.83,15.73,98.4
2022,3,28,29.3,5.07,21.94,0.0,39.05,19.76,98.32
2022,3,29,29.52,5.74,24.94,0.0,40.9,20.07,98.11
2022,3,30,30.09,6.04,24.44,0.0,40.87,21.36,98.13
2022,3,31,29.88,6.65,27.69,0.0,41.26,19.8,98.19
2022,4,1,28.84,5.31,24.81,0.0,39.02,19.48,98.25
2022,4,2,29.3,4.64,20.25,0.0,39.79,20.52,98.4
2022,4,3,29.76,4.27,19.0,0.0,41.15,18.08,98.31
2022,4,4,30.02,4.21,17.75,0.0,40.35,20.44,98.28
2022,4,5,29.72,4.46,19.81,0.0,40.86,19.9,98.56
2022,4,6,30.87,4.46,18.38,0.0,41.27,21.23,98.56
2022,4,7,31.83,4.82,17.94,0.0,41.7,22.96,98.48
2022,4,8,32.98,4.76,17.06,0.0,42.9,23.92,98.21
2022,4,9,33.91,4.82,15.62,0.0,43.38,26.43,98.05
2022,4,10,32.87,4.64,17.06,0.0,43.82,23.17,97.96
2022,4,11,34.06,4.82,15.69,0.0,43.79,24.62,97.93
2022,4,12,34.07,4.64,14.38,0.0,42.93,27.51,97.91
2022,4,13,32.56,5.19,18.06,0.0,41.9,22.68,97.88
2022,4,14,32.11,4.88,17.31,0.0,41.73,22.84,97.82
2022,4,15,31.62,4.94,18.62,0.04,41.43,22.94,97.82
2022,4,16,32.28,4.09,14.94,0.0,41.9,23.73,97.78
2022,4,17,32.25,4.39,16.62,0.0,42.23,21.98,97.89
2022,4,18,33.99,4.21,14.12,0.0,43.82,23.24,98.04
2022,4,19,35.23,4.88,14.12,0.0,43.86,26.58,98.22
2022,4,20,34.61,5.68,17.44,0.0,43.29,25.98,98.07
2022,4,21,30.59,8.3,30.5,0.06,35.69,25.52,98.29
2022,4,22,31.71,7.14,27.44,0.0,40.54,23.22,98.31
2022,4,23,32.37,4.64,16.62,0.0,41.29,24.01,98.29
2022,4,24,32.76,4.76,16.62,0.0,41.87,23.63,98.09
2022,4,25,33.71,5.0,15.75,0.0,42.73,24.61,97.99
2022,4,26,34.82,4.94,14.88,0.0,43.08,27.84,98.03
2022,4,27,34.61,3.78,11.88,0.0,43.94,26.59,97.99
2022,4,28,36.03,3.72,10.69,0.0,45.85,26.26,97.98
2022,4,29,36.52,4.7,13.12,0.0,46.22,26.98,97.91
2022,4,30,36.95,4.03,10.88,0.0,45.85,26.75,97.67
2022,5,1,35.43,4.7,13.44,0.0,44.19,27.73,97.61
2022,5,2,35.4,6.65,19.12,0.0,43.62,27.17,97.64
2022,5,3,34.73,7.63,22.81,0.0,42.45,26.89,97.87
2022,5,4,35.23,8.3,24.62,4.91,42.49,28.4,98.07
2022,5,5,32.51,10.25,34.94,0.17,39.22,26.15,98.14
2022,5,6,33.93,9.09,28.75,0.0,41.29,26.5,98.07
2022,5,7,34.53,7.75,24.06,0.0,41.89,27.26,98.06
2022,5,8,35.02,6.84,20.19,0.0,42.61,26.48,97.87
2022,5,9,34.58,9.09,27.56,0.0,42.29,26.6,97.86
2022,5,10,35.13,11.41,33.0,0.0,41.89,28.37,97.87
2022,5,11,35.97,11.47,31.62,0.09,43.02,28.28,97.69
2022,5,12,37.26,10.86,28.56,0.0,44.44,29.97,97.54
2022,5,13,37.65,7.32,19.94,0.09,46.22,28.71,97.26
2022,5,14,38.23,4.7,12.5,0.0,47.11,29.78,97.29
2022,5,15,37.9,4.09,10.5,0.0,47.49,28.65,97.44
2022,5,16,37.37,5.43,13.62,0.0,44.58,29.48,97.49
2022,5,17,36.15,5.31,15.12,0.03,43.95,27.4,97.52
2022,5,18,36.36,6.16,16.75,0.0,43.69,28.52,97.7
2022,5,19,37.47,6.16,16.12,0.01,45.5,28.77,97.64
2022,5,20,38.75,6.1,14.62,0.0,46.78,29.98,97.35
2022,5,21,35.8,7.93,22.12,0.7,44.37,27.92,97.2
2022,5,22,34.56,6.71,21.31,0.0,42.62,25.72,97.11
2022,5,23,31.15,10.62,39.38,19.43,38.03,23.6,97.36
